fid,lat,lon,Annual_WS,Annual_WD,ELEV
"231",37.59,127.025,2.93,307.06,"66"
"231",37.59,127.025,2.93,307.06,"77"
"231",37.59,127.025,2.93,307.06,"84"
"231",37.59,127.025,2.93,307.06,"70"
"357",37.589,127.037,2.84,305.15,"70"
"357",37.589,127.037,2.84,305.15,"51"
"357",37.589,127.037,2.84,305.15,"31"
"357",37.589,127.037,2.84,305.15,"27"
"357",37.589,127.037,2.84,305.15,"26"
"357",37.589,127.037,2.84,305.15,"18"
"360",37.589,127.049,2.83,303.64,"26"
"360",37.589,127.049,2.83,303.64,"30"
"360",37.589,127.049,2.83,303.64,"36"
"360",37.589,127.049,2.83,303.64,"38"
"360",37.589,127.049,2.83,303.64,"44"
"360",37.589,127.049,2.83,303.64,"39"
"360",37.589,127.049,2.83,303.64,"36"
"360",37.589,127.049,2.83,303.64,"28"
"360",37.589,127.049,2.83,303.64,"26"
"572",37.589,127.06,2.84,298.29,"28"
"360",37.589,127.049,2.83,303.64,"28"
"572",37.589,127.06,2.84,298.29,"24"
"572",37.589,127.06,2.84,298.29,"22"
"572",37.589,127.06,2.84,298.29,"21"
"572",37.589,127.06,2.84,298.29,"20"
"317",37.589,127.072,2.85,290.68,"17"
"318",37.589,127.084,2.82,277.51,"17"
"318",37.589,127.084,2.82,277.51,"19"
"318",37.589,127.084,2.82,277.51,"22"
"318",37.589,127.084,2.82,277.51,"25"
"318",37.589,127.084,2.82,277.51,"26"
"318",37.589,127.084,2.82,277.51,"27"
"319",37.589,127.095,2.86,245.27,"27"
"319",37.589,127.095,2.86,245.27,"36"
"319",37.589,127.095,2.86,245.27,"44"
"319",37.589,127.095,2.86,245.27,"38"
"319",37.589,127.095,2.86,245.27,"36"
"319",37.589,127.095,2.86,245.27,"39"
"320",37.589,127.107,3.37,252.38,"37"
"319",37.589,127.095,2.86,245.27,"37"
"320",37.589,127.107,3.37,252.38,"36"
"320",37.589,127.107,3.37,252.38,"62"
"320",37.589,127.107,3.37,252.38,"84"
"320",37.589,127.107,3.37,252.38,"105"
"320",37.589,127.107,3.37,252.38,"114"
"320",37.589,127.107,3.37,252.38,"148"
"320",37.589,127.107,3.37,252.38,"178"
"320",37.589,127.107,3.37,252.38,"215"
"320",37.589,127.107,3.37,252.38,"248"
"320",37.589,127.107,3.37,252.38,"266"
"320",37.589,127.107,3.37,252.38,"258"
"463",37.591,126.921,3.27,318.44,"22"
"463",37.591,126.921,3.27,318.44,"15"
"466",37.591,126.909,3.24,308.66,"15"
"357",37.589,127.037,2.84,305.15,"22"
"370",37.599,127.037,2.81,305.57,"22"
"360",37.589,127.049,2.83,303.64,"22"
"27",37.592,126.804,3.68,278.59,"8"
"466",37.591,126.909,3.24,308.66,"52"
"463",37.591,126.921,3.27,318.44,"15"
"463",37.591,126.921,3.27,318.44,"59"
"463",37.591,126.921,3.27,318.44,"80"
"483",37.59,126.944,3.48,325.39,"41"
"369",37.59,126.991,3.32,321.98,"118"
"327",37.59,127.002,3.2,314.67,"61"
"357",37.589,127.037,2.84,305.15,"20"
"370",37.599,127.037,2.81,305.57,"20"
"317",37.589,127.072,2.85,290.68,"13"
"317",37.589,127.072,2.85,290.68,"11"
"319",37.589,127.095,2.86,245.27,"28"
"319",37.589,127.095,2.86,245.27,"31"
"320",37.589,127.107,3.37,252.38,"44"
"27",37.592,126.804,3.68,278.59,"12"
"27",37.592,126.804,3.68,278.59,"14"
"27",37.592,126.804,3.68,278.59,"11"
"27",37.592,126.804,3.68,278.59,"10"
"27",37.592,126.804,3.68,278.59,"9"
"27",37.592,126.804,3.68,278.59,"6"
"27",37.592,126.804,3.68,278.59,"5"
"28",37.591,126.816,3.62,278.88,"6"
"27",37.592,126.804,3.68,278.59,"6"
"28",37.591,126.816,3.62,278.88,"5"
"28",37.591,126.816,3.62,278.88,"4"
"446",37.582,126.886,3.4,290.94,"12"
"446",37.582,126.886,3.4,290.94,"13"
"446",37.582,126.886,3.4,290.94,"22"
"447",37.582,126.897,3.37,297.19,"96"
"466",37.591,126.909,3.24,308.66,"96"
"466",37.591,126.909,3.24,308.66,"77"
"466",37.591,126.909,3.24,308.66,"69"
"466",37.591,126.909,3.24,308.66,"35"
"466",37.591,126.909,3.24,308.66,"30"
"466",37.591,126.909,3.24,308.66,"27"
"466",37.591,126.909,3.24,308.66,"31"
"466",37.591,126.909,3.24,308.66,"42"
"466",37.591,126.909,3.24,308.66,"53"
"466",37.591,126.909,3.24,308.66,"32"
"466",37.591,126.909,3.24,308.66,"15"
"466",37.591,126.909,3.24,308.66,"11"
"463",37.591,126.921,3.27,318.44,"17"
"463",37.591,126.921,3.27,318.44,"33"
"463",37.591,126.921,3.27,318.44,"44"
"463",37.591,126.921,3.27,318.44,"68"
"463",37.591,126.921,3.27,318.44,"127"
"464",37.59,126.932,3.34,330.95,"173"
"463",37.591,126.921,3.27,318.44,"173"
"464",37.59,126.932,3.34,330.95,"205"
"464",37.59,126.932,3.34,330.95,"167"
"464",37.59,126.932,3.34,330.95,"137"
"464",37.59,126.932,3.34,330.95,"115"
"464",37.59,126.932,3.34,330.95,"94"
"464",37.59,126.932,3.34,330.95,"73"
"464",37.59,126.932,3.34,330.95,"61"
"464",37.59,126.932,3.34,330.95,"59"
"464",37.59,126.932,3.34,330.95,"70"
"464",37.59,126.932,3.34,330.95,"93"
"483",37.59,126.944,3.48,325.39,"47"
"464",37.59,126.932,3.34,330.95,"47"
"483",37.59,126.944,3.48,325.39,"40"
"483",37.59,126.944,3.48,325.39,"38"
"483",37.59,126.944,3.48,325.39,"37"
"483",37.59,126.944,3.48,325.39,"38"
"483",37.59,126.944,3.48,325.39,"52"
"483",37.59,126.944,3.48,325.39,"72"
"483",37.59,126.944,3.48,325.39,"89"
"484",37.59,126.956,3.66,315,"89"
"484",37.59,126.956,3.66,315,"102"
"484",37.59,126.956,3.66,315,"106"
"484",37.59,126.956,3.66,315,"152"
"484",37.59,126.956,3.66,315,"172"
"484",37.59,126.956,3.66,315,"183"
"484",37.59,126.956,3.66,315,"206"
"484",37.59,126.956,3.66,315,"223"
"484",37.59,126.956,3.66,315,"208"
"484",37.59,126.956,3.66,315,"183"
"484",37.59,126.956,3.66,315,"157"
"484",37.59,126.956,3.66,315,"130"
"3",37.59,126.967,3.56,315.48,"130"
"3",37.59,126.967,3.56,315.48,"113"
"3",37.59,126.967,3.56,315.48,"120"
"3",37.59,126.967,3.56,315.48,"132"
"3",37.59,126.967,3.56,315.48,"128"
"3",37.59,126.967,3.56,315.48,"114"
"3",37.59,126.967,3.56,315.48,"95"
"3",37.59,126.967,3.56,315.48,"108"
"3",37.59,126.967,3.56,315.48,"130"
"3",37.59,126.967,3.56,315.48,"162"
"3",37.59,126.967,3.56,315.48,"214"
"3",37.59,126.967,3.56,315.48,"255"
"3",37.59,126.967,3.56,315.48,"267"
"8",37.59,126.979,3.35,323.18,"267"
"8",37.59,126.979,3.35,323.18,"239"
"8",37.59,126.979,3.35,323.18,"191"
"8",37.59,126.979,3.35,323.18,"152"
"8",37.59,126.979,3.35,323.18,"130"
"8",37.59,126.979,3.35,323.18,"133"
"8",37.59,126.979,3.35,323.18,"116"
"8",37.59,126.979,3.35,323.18,"95"
"8",37.59,126.979,3.35,323.18,"90"
"8",37.59,126.979,3.35,323.18,"95"
"8",37.59,126.979,3.35,323.18,"111"
"8",37.59,126.979,3.35,323.18,"129"
"8",37.59,126.979,3.35,323.18,"151"
"369",37.59,126.991,3.32,321.98,"151"
"369",37.59,126.991,3.32,321.98,"165"
"369",37.59,126.991,3.32,321.98,"172"
"369",37.59,126.991,3.32,321.98,"162"
"369",37.59,126.991,3.32,321.98,"148"
"369",37.59,126.991,3.32,321.98,"133"
"369",37.59,126.991,3.32,321.98,"97"
"369",37.59,126.991,3.32,321.98,"86"
"369",37.59,126.991,3.32,321.98,"81"
"369",37.59,126.991,3.32,321.98,"72"
"327",37.59,127.002,3.2,314.67,"72"
"327",37.59,127.002,3.2,314.67,"57"
"327",37.59,127.002,3.2,314.67,"54"
"327",37.59,127.002,3.2,314.67,"58"
"327",37.59,127.002,3.2,314.67,"62"
"327",37.59,127.002,3.2,314.67,"47"
"327",37.59,127.002,3.2,314.67,"54"
"327",37.59,127.002,3.2,314.67,"65"
"327",37.59,127.002,3.2,314.67,"77"
"327",37.59,127.002,3.2,314.67,"52"
"328",37.59,127.014,3.02,310.64,"52"
"328",37.59,127.014,3.02,310.64,"43"
"328",37.59,127.014,3.02,310.64,"34"
"328",37.59,127.014,3.02,310.64,"32"
"328",37.59,127.014,3.02,310.64,"30"
"328",37.59,127.014,3.02,310.64,"29"
"328",37.59,127.014,3.02,310.64,"28"
"328",37.59,127.014,3.02,310.64,"29"
"328",37.59,127.014,3.02,310.64,"30"
"328",37.59,127.014,3.02,310.64,"32"
"231",37.59,127.025,2.93,307.06,"32"
"231",37.59,127.025,2.93,307.06,"41"
"231",37.59,127.025,2.93,307.06,"56"
"231",37.59,127.025,2.93,307.06,"69"
"231",37.59,127.025,2.93,307.06,"89"
"231",37.59,127.025,2.93,307.06,"73"
"231",37.59,127.025,2.93,307.06,"71"
"231",37.59,127.025,2.93,307.06,"72"
"231",37.59,127.025,2.93,307.06,"56"
"231",37.59,127.025,2.93,307.06,"60"
"231",37.59,127.025,2.93,307.06,"66"
"231",37.59,127.025,2.93,307.06,"61"
"357",37.589,127.037,2.84,305.15,"61"
"357",37.589,127.037,2.84,305.15,"58"
"357",37.589,127.037,2.84,305.15,"42"
"357",37.589,127.037,2.84,305.15,"39"
"357",37.589,127.037,2.84,305.15,"31"
"360",37.589,127.049,2.83,303.64,"27"
"360",37.589,127.049,2.83,303.64,"32"
"360",37.589,127.049,2.83,303.64,"42"
"360",37.589,127.049,2.83,303.64,"46"
"360",37.589,127.049,2.83,303.64,"40"
"360",37.589,127.049,2.83,303.64,"31"
"360",37.589,127.049,2.83,303.64,"27"
"360",37.589,127.049,2.83,303.64,"25"
"572",37.589,127.06,2.84,298.29,"24"
"360",37.589,127.049,2.83,303.64,"24"
"572",37.589,127.06,2.84,298.29,"23"
"572",37.589,127.06,2.84,298.29,"22"
"572",37.589,127.06,2.84,298.29,"21"
"572",37.589,127.06,2.84,298.29,"19"
"572",37.589,127.06,2.84,298.29,"18"
"572",37.589,127.06,2.84,298.29,"17"
"317",37.589,127.072,2.85,290.68,"15"
"317",37.589,127.072,2.85,290.68,"14"
"317",37.589,127.072,2.85,290.68,"15"
"321",37.598,127.072,2.77,291.83,"15"
"318",37.589,127.084,2.82,277.51,"18"
"318",37.589,127.084,2.82,277.51,"20"
"318",37.589,127.084,2.82,277.51,"23"
"318",37.589,127.084,2.82,277.51,"26"
"318",37.589,127.084,2.82,277.51,"24"
"319",37.589,127.095,2.86,245.27,"24"
"319",37.589,127.095,2.86,245.27,"26"
"319",37.589,127.095,2.86,245.27,"27"
"319",37.589,127.095,2.86,245.27,"37"
"319",37.589,127.095,2.86,245.27,"41"
"319",37.589,127.095,2.86,245.27,"39"
"319",37.589,127.095,2.86,245.27,"38"
"319",37.589,127.095,2.86,245.27,"44"
"320",37.589,127.107,3.37,252.38,"43"
"319",37.589,127.095,2.86,245.27,"43"
"320",37.589,127.107,3.37,252.38,"38"
"320",37.589,127.107,3.37,252.38,"59"
"320",37.589,127.107,3.37,252.38,"87"
"320",37.589,127.107,3.37,252.38,"103"
"320",37.589,127.107,3.37,252.38,"115"
"320",37.589,127.107,3.37,252.38,"157"
"320",37.589,127.107,3.37,252.38,"191"
"320",37.589,127.107,3.37,252.38,"223"
"320",37.589,127.107,3.37,252.38,"256"
"320",37.589,127.107,3.37,252.38,"268"
"27",37.592,126.804,3.68,278.59,"11"
"27",37.592,126.804,3.68,278.59,"15"
"27",37.592,126.804,3.68,278.59,"12"
"27",37.592,126.804,3.68,278.59,"9"
"27",37.592,126.804,3.68,278.59,"11"
"27",37.592,126.804,3.68,278.59,"10"
"27",37.592,126.804,3.68,278.59,"8"
"28",37.591,126.816,3.62,278.88,"9"
"27",37.592,126.804,3.68,278.59,"9"
"28",37.591,126.816,3.62,278.88,"6"
"28",37.591,126.816,3.62,278.88,"4"
"446",37.582,126.886,3.4,290.94,"19"
"447",37.582,126.897,3.37,297.19,"107"
"466",37.591,126.909,3.24,308.66,"107"
"447",37.582,126.897,3.37,297.19,"86"
"466",37.591,126.909,3.24,308.66,"86"
"466",37.591,126.909,3.24,308.66,"75"
"466",37.591,126.909,3.24,308.66,"59"
"466",37.591,126.909,3.24,308.66,"38"
"466",37.591,126.909,3.24,308.66,"33"
"466",37.591,126.909,3.24,308.66,"31"
"466",37.591,126.909,3.24,308.66,"25"
"466",37.591,126.909,3.24,308.66,"23"
"466",37.591,126.909,3.24,308.66,"25"
"466",37.591,126.909,3.24,308.66,"30"
"466",37.591,126.909,3.24,308.66,"23"
"466",37.591,126.909,3.24,308.66,"12"
"463",37.591,126.921,3.27,318.44,"21"
"463",37.591,126.921,3.27,318.44,"31"
"463",37.591,126.921,3.27,318.44,"42"
"463",37.591,126.921,3.27,318.44,"56"
"463",37.591,126.921,3.27,318.44,"73"
"463",37.591,126.921,3.27,318.44,"86"
"463",37.591,126.921,3.27,318.44,"134"
"464",37.59,126.932,3.34,330.95,"179"
"463",37.591,126.921,3.27,318.44,"179"
"464",37.59,126.932,3.34,330.95,"212"
"464",37.59,126.932,3.34,330.95,"155"
"464",37.59,126.932,3.34,330.95,"129"
"464",37.59,126.932,3.34,330.95,"107"
"464",37.59,126.932,3.34,330.95,"88"
"464",37.59,126.932,3.34,330.95,"72"
"464",37.59,126.932,3.34,330.95,"59"
"464",37.59,126.932,3.34,330.95,"53"
"464",37.59,126.932,3.34,330.95,"59"
"464",37.59,126.932,3.34,330.95,"40"
"483",37.59,126.944,3.48,325.39,"37"
"464",37.59,126.932,3.34,330.95,"37"
"483",37.59,126.944,3.48,325.39,"36"
"483",37.59,126.944,3.48,325.39,"37"
"483",37.59,126.944,3.48,325.39,"38"
"483",37.59,126.944,3.48,325.39,"39"
"483",37.59,126.944,3.48,325.39,"44"
"483",37.59,126.944,3.48,325.39,"55"
"483",37.59,126.944,3.48,325.39,"71"
"483",37.59,126.944,3.48,325.39,"104"
"484",37.59,126.956,3.66,315,"104"
"484",37.59,126.956,3.66,315,"131"
"484",37.59,126.956,3.66,315,"116"
"484",37.59,126.956,3.66,315,"138"
"484",37.59,126.956,3.66,315,"156"
"484",37.59,126.956,3.66,315,"179"
"484",37.59,126.956,3.66,315,"210"
"484",37.59,126.956,3.66,315,"231"
"484",37.59,126.956,3.66,315,"220"
"484",37.59,126.956,3.66,315,"191"
"484",37.59,126.956,3.66,315,"161"
"484",37.59,126.956,3.66,315,"132"
"3",37.59,126.967,3.56,315.48,"132"
"3",37.59,126.967,3.56,315.48,"123"
"3",37.59,126.967,3.56,315.48,"129"
"3",37.59,126.967,3.56,315.48,"120"
"3",37.59,126.967,3.56,315.48,"107"
"3",37.59,126.967,3.56,315.48,"87"
"3",37.59,126.967,3.56,315.48,"86"
"3",37.59,126.967,3.56,315.48,"106"
"3",37.59,126.967,3.56,315.48,"133"
"3",37.59,126.967,3.56,315.48,"173"
"3",37.59,126.967,3.56,315.48,"204"
"3",37.59,126.967,3.56,315.48,"218"
"8",37.59,126.979,3.35,323.18,"218"
"8",37.59,126.979,3.35,323.18,"210"
"8",37.59,126.979,3.35,323.18,"180"
"8",37.59,126.979,3.35,323.18,"146"
"8",37.59,126.979,3.35,323.18,"107"
"8",37.59,126.979,3.35,323.18,"112"
"8",37.59,126.979,3.35,323.18,"102"
"8",37.59,126.979,3.35,323.18,"89"
"8",37.59,126.979,3.35,323.18,"77"
"8",37.59,126.979,3.35,323.18,"84"
"8",37.59,126.979,3.35,323.18,"101"
"8",37.59,126.979,3.35,323.18,"116"
"8",37.59,126.979,3.35,323.18,"129"
"369",37.59,126.991,3.32,321.98,"129"
"369",37.59,126.991,3.32,321.98,"148"
"369",37.59,126.991,3.32,321.98,"166"
"369",37.59,126.991,3.32,321.98,"146"
"369",37.59,126.991,3.32,321.98,"128"
"369",37.59,126.991,3.32,321.98,"104"
"369",37.59,126.991,3.32,321.98,"87"
"369",37.59,126.991,3.32,321.98,"83"
"369",37.59,126.991,3.32,321.98,"75"
"369",37.59,126.991,3.32,321.98,"65"
"327",37.59,127.002,3.2,314.67,"65"
"327",37.59,127.002,3.2,314.67,"52"
"327",37.59,127.002,3.2,314.67,"48"
"327",37.59,127.002,3.2,314.67,"49"
"327",37.59,127.002,3.2,314.67,"54"
"327",37.59,127.002,3.2,314.67,"52"
"327",37.59,127.002,3.2,314.67,"45"
"327",37.59,127.002,3.2,314.67,"49"
"327",37.59,127.002,3.2,314.67,"62"
"327",37.59,127.002,3.2,314.67,"70"
"327",37.59,127.002,3.2,314.67,"58"
"328",37.59,127.014,3.02,310.64,"58"
"328",37.59,127.014,3.02,310.64,"37"
"328",37.59,127.014,3.02,310.64,"33"
"328",37.59,127.014,3.02,310.64,"31"
"328",37.59,127.014,3.02,310.64,"28"
"328",37.59,127.014,3.02,310.64,"26"
"328",37.59,127.014,3.02,310.64,"27"
"328",37.59,127.014,3.02,310.64,"29"
"328",37.59,127.014,3.02,310.64,"31"
"231",37.59,127.025,2.93,307.06,"31"
"231",37.59,127.025,2.93,307.06,"35"
"231",37.59,127.025,2.93,307.06,"44"
"231",37.59,127.025,2.93,307.06,"67"
"231",37.59,127.025,2.93,307.06,"82"
"231",37.59,127.025,2.93,307.06,"75"
"231",37.59,127.025,2.93,307.06,"66"
"231",37.59,127.025,2.93,307.06,"62"
"231",37.59,127.025,2.93,307.06,"48"
"231",37.59,127.025,2.93,307.06,"42"
"231",37.59,127.025,2.93,307.06,"50"
"231",37.59,127.025,2.93,307.06,"53"
"357",37.589,127.037,2.84,305.15,"53"
"357",37.589,127.037,2.84,305.15,"57"
"357",37.589,127.037,2.84,305.15,"38"
"357",37.589,127.037,2.84,305.15,"28"
"357",37.589,127.037,2.84,305.15,"21"
"357",37.589,127.037,2.84,305.15,"19"
"357",37.589,127.037,2.84,305.15,"21"
"360",37.589,127.049,2.83,303.64,"21"
"360",37.589,127.049,2.83,303.64,"31"
"360",37.589,127.049,2.83,303.64,"34"
"360",37.589,127.049,2.83,303.64,"39"
"360",37.589,127.049,2.83,303.64,"40"
"360",37.589,127.049,2.83,303.64,"45"
"360",37.589,127.049,2.83,303.64,"38"
"360",37.589,127.049,2.83,303.64,"33"
"360",37.589,127.049,2.83,303.64,"30"
"572",37.589,127.06,2.84,298.29,"23"
"360",37.589,127.049,2.83,303.64,"23"
"572",37.589,127.06,2.84,298.29,"21"
"572",37.589,127.06,2.84,298.29,"18"
"572",37.589,127.06,2.84,298.29,"17"
"317",37.589,127.072,2.85,290.68,"16"
"572",37.589,127.06,2.84,298.29,"16"
"317",37.589,127.072,2.85,290.68,"16"
"317",37.589,127.072,2.85,290.68,"14"
"318",37.589,127.084,2.82,277.51,"19"
"318",37.589,127.084,2.82,277.51,"20"
"318",37.589,127.084,2.82,277.51,"22"
"318",37.589,127.084,2.82,277.51,"21"
"318",37.589,127.084,2.82,277.51,"22"
"319",37.589,127.095,2.86,245.27,"22"
"319",37.589,127.095,2.86,245.27,"23"
"319",37.589,127.095,2.86,245.27,"26"
